,creditscore,gender,age,tenure,balance,numofproducts,hascrcard,isactivemember,estimatedsalary,exited,France,Germany,Spain
7713,641,1,32,5,122947.92,1,True,True,99154.86,False,0,1,0
7714,697,0,38,1,182065.85,1,True,False,49503.5,False,1,0,0
7715,623,1,45,0,0.0,1,True,False,196533.72,True,1,0,0
7716,494,0,41,2,69974.66,2,True,False,188426.13,True,0,0,1
7717,731,0,38,10,123711.73,2,True,False,171340.68,True,1,0,0
7718,657,1,44,6,76495.04,1,True,False,79071.89,False,1,0,0
7719,744,0,38,9,0.0,2,False,False,20940.76,False,1,0,0
7720,774,1,46,9,0.0,2,True,True,34774.26,False,0,0,1
7721,850,0,45,1,121874.89,1,False,False,6865.41,True,0,1,0
7722,551,0,45,6,0.0,2,True,True,51143.43,False,1,0,0
7723,638,1,36,6,97240.2875,1,False,False,47031.4,True,1,0,0
7724,792,0,42,0,99045.93,2,True,False,47160.01,False,1,0,0
7725,666,0,36,8,0.0,1,False,True,158666.99,False,1,0,0
7726,716,0,30,2,205770.78,2,False,False,65464.66,False,0,1,0
7727,594,0,31,0,79340.95,1,True,False,78255.86,False,1,0,0
7728,600,1,57,9,138456.03,2,True,True,103548.25,False,0,1,0
7729,565,1,49,7,0.0,2,True,True,89609.26,False,1,0,0
7730,678,1,48,2,101099.9,2,False,True,193476.04,False,0,1,0
7731,648,0,31,5,0.0,2,True,True,5199.02,False,0,0,1
7732,642,1,40,8,109219.83,1,True,False,52827.51,False,1,0,0
7733,706,1,67,1,123276.69,2,True,True,86507.88,True,0,1,0
7734,668,1,37,10,113034.31,1,True,True,100423.88,False,0,0,1
7735,635,1,41,1,0.0,2,True,False,175611.5,False,0,0,1
7736,603,1,30,6,129548.5,2,True,True,19282.85,False,0,0,1
7737,635,0,72,4,74812.84,1,False,True,27448.33,False,1,0,0
7738,642,0,40,7,0.0,2,True,False,183963.34,False,1,0,0
7739,785,0,54,1,0.0,2,True,False,45113.92,True,0,0,1
7740,628,0,37,3,153538.13,2,True,False,110776.01,False,0,1,0
7741,499,0,38,9,97240.2875,2,False,True,183042.2,False,1,0,0
7742,567,1,34,10,0.0,2,False,True,161571.79,False,0,0,1
7743,449,1,32,0,155619.36,1,True,True,166692.03,False,0,0,1
7744,701,1,35,10,159693.9,2,True,True,71173.64,False,0,0,1
7745,683,0,39,2,47685.47,2,True,True,86019.48,False,0,1,0
7746,581,1,35,4,0.0,2,False,True,86383.82,False,1,0,0
7747,620,1,61,5,0.0,1,False,False,31641.52,True,1,0,0
7748,561,1,28,6,123692.0,1,True,True,70548.96,False,0,0,1
7749,558,1,26,1,148853.29,2,True,True,24411.02,False,0,1,0
7750,642,1,35,2,133161.95,1,False,True,122254.86,False,1,0,0
7751,805,1,24,6,97240.2875,2,True,False,186035.72,False,0,1,0
7752,687,1,35,9,0.0,2,False,True,73133.82,False,1,0,0
7753,695,1,56,1,0.0,1,True,False,187734.49,True,0,0,1
7754,562,1,33,6,0.0,2,True,False,111590.35,False,1,0,0
7755,613,1,38,9,126265.88,2,False,False,15859.95,False,0,1,0
7756,589,1,37,5,0.0,1,True,False,61324.87,False,1,0,0
7757,593,1,31,8,112713.34,1,True,True,176868.89,False,0,0,1
7758,714,1,34,5,141173.03,1,False,True,98896.06,False,1,0,0
7759,588,0,35,7,0.0,2,True,True,108739.15,False,1,0,0
7760,679,1,39,6,0.0,2,True,False,12266.06,False,0,0,1
7761,730,1,38,5,118866.36,1,True,True,163317.5,False,0,0,1
7762,833,1,47,2,0.0,2,True,True,182247.77,False,1,0,0
7763,649,0,33,7,0.0,2,True,True,168261.4,False,0,0,1
7764,567,0,54,5,92316.31,2,True,False,158590.66,True,0,0,1
7765,637,1,30,1,122185.53,1,True,False,102566.46,True,0,1,0
7766,711,1,38,4,123345.85,1,True,False,141827.83,False,1,0,0
7767,828,1,30,4,73070.18,2,False,False,161671.15,False,1,0,0
7768,500,1,38,7,0.0,2,False,False,192013.23,False,0,0,1
7769,807,1,47,1,95120.59,1,False,False,127875.1,False,1,0,0
7770,850,1,40,8,102800.65,1,True,False,60811.56,False,1,0,0
7771,782,0,70,7,97072.42,1,False,True,131177.22,False,1,0,0
7772,629,1,31,6,132876.55,1,True,True,130862.11,False,0,0,1
7773,582,1,33,6,0.0,2,False,True,72970.93,False,0,0,1
7774,468,1,22,2,0.0,2,True,False,28123.99,False,1,0,0
7775,670,1,36,3,0.0,1,True,False,140754.19,True,1,0,0
7776,805,1,39,2,0.0,1,False,False,166650.32,False,1,0,0
7777,720,1,26,10,51962.91,2,True,False,45507.24,False,1,0,0
7778,781,0,29,6,98759.89,1,False,False,112202.64,False,0,0,1
7779,542,0,42,1,0.0,1,True,True,178256.58,True,1,0,0
7780,532,1,42,1,159024.71,1,True,False,100982.93,True,1,0,0
7781,520,0,39,1,73493.17,1,False,True,109626.13,True,1,0,0
7782,759,0,45,8,0.0,2,True,True,99251.24,False,1,0,0
7783,473,0,35,6,69617.36,1,True,False,143345.69,False,1,0,0
7784,639,0,35,5,136526.26,2,True,False,59653.03,False,0,0,1
7785,705,1,25,3,113736.27,1,False,True,196864.61,False,1,0,0
7786,530,1,52,1,106723.28,1,False,False,109960.4,True,1,0,0
7787,516,0,33,10,138847.9,1,True,True,127256.7,False,0,1,0
7788,850,0,40,0,0.0,2,True,False,1099.95,False,1,0,0
7789,746,0,33,2,107868.14,2,True,True,146192.4,False,0,1,0
7790,622,1,33,3,96926.12,2,True,False,48553.77,False,0,1,0
7791,743,1,30,7,77599.23,1,False,False,144407.1,False,1,0,0
7792,732,1,38,5,178787.54,1,True,True,195760.53,False,0,1,0
7793,850,1,81,5,0.0,2,True,True,44827.47,False,1,0,0
7794,850,0,34,3,129668.43,2,True,True,88743.99,False,0,1,0
7795,686,1,34,6,146178.13,2,True,True,88837.11,False,1,0,0
7796,556,0,40,8,0.0,2,True,False,62112.7,False,1,0,0
7797,673,1,37,4,0.0,2,False,False,163563.07,False,1,0,0
7798,809,0,37,2,154763.21,2,True,True,174800.31,False,1,0,0
7799,634,0,56,3,116251.24,1,False,True,42429.88,True,0,1,0
7800,630,1,37,6,0.0,2,True,True,82647.65,False,1,0,0
7801,564,0,30,0,100954.88,2,False,False,134175.15,False,0,1,0
7802,625,0,51,4,124620.01,2,True,False,92243.94,True,1,0,0
7803,677,0,34,4,0.0,2,True,True,6175.53,False,0,0,1
7804,583,1,40,9,112701.04,1,False,False,29213.63,False,1,0,0
7805,592,1,45,8,84692.5,1,False,True,67214.02,False,0,0,1
7806,637,1,49,2,108204.52,1,True,False,169037.84,True,0,1,0
7807,850,1,30,6,86449.39,1,True,True,188809.23,False,1,0,0
7808,751,1,36,5,73194.99,1,True,True,89222.66,False,0,1,0
7809,592,1,31,7,124593.23,1,True,False,86079.67,False,0,1,0
7810,716,1,50,2,119655.77,1,True,True,12944.17,True,0,1,0
7811,641,1,42,3,121765.37,2,True,True,166516.84,False,0,1,0
7812,849,1,35,4,110837.73,1,False,False,126419.8,False,1,0,0
7813,647,1,47,10,99835.17,1,False,True,89103.05,False,0,0,1
7814,608,0,30,2,91057.37,2,True,False,132973.17,False,0,1,0
7815,555,0,26,7,0.0,2,True,False,93122.41,False,1,0,0
7816,497,1,27,7,149400.27,1,False,False,167522.19,False,0,0,1
7817,599,1,38,9,89111.63,1,False,False,157239.6,False,0,1,0
7818,545,1,33,1,132527.9,2,False,True,107429.71,False,0,1,0
7819,774,0,36,9,114997.42,1,True,False,75304.09,False,1,0,0
7820,464,1,46,6,161798.53,1,True,False,182944.47,False,1,0,0
7821,696,0,27,2,96129.32,2,True,True,5983.7,False,0,1,0
7822,667,1,45,3,0.0,2,False,False,163655.01,False,0,0,1
7823,812,1,32,5,133050.97,2,True,False,89385.92,False,1,0,0
7824,516,1,51,8,120124.35,2,False,True,168773.54,False,1,0,0
7825,645,1,39,8,0.0,2,False,False,96864.36,False,1,0,0
7826,664,1,32,5,133705.74,1,False,False,134455.84,False,0,0,1
7827,427,0,39,9,0.0,2,True,False,28368.37,False,0,0,1
7828,685,0,40,7,0.0,2,True,False,103898.59,False,1,0,0
7829,585,0,33,4,152805.05,1,True,False,63239.65,False,1,0,0
7830,519,0,21,1,151701.45,3,True,True,170138.68,True,0,1,0
7831,708,1,67,1,0.0,2,False,True,3837.08,False,1,0,0
7832,717,0,22,5,112465.06,1,True,True,92977.75,False,1,0,0
7833,465,1,24,6,156007.09,1,True,False,191368.37,False,0,1,0
7834,829,1,28,3,132405.52,3,True,False,104889.2,True,0,1,0
7835,826,1,26,5,142662.68,1,False,False,60285.3,False,1,0,0
7836,747,1,36,8,102603.3,2,True,True,180693.61,False,0,1,0
7837,707,1,32,9,0.0,2,True,False,126475.79,False,0,0,1
7838,590,1,37,1,0.0,2,False,False,133535.99,False,0,0,1
7839,603,1,57,6,105000.85,2,True,True,87412.24,True,0,0,1
7840,615,1,45,5,0.0,2,True,True,164886.64,False,1,0,0
7841,634,0,36,1,69518.95,1,True,False,116238.39,False,1,0,0
7842,716,1,41,8,126145.54,2,True,True,138051.19,False,0,1,0
7843,647,1,41,4,138937.35,1,True,True,101617.64,True,1,0,0
7844,591,0,44,10,113581.98,1,True,False,1985.41,False,0,1,0
7845,574,0,34,1,112572.39,1,False,False,165626.6,False,1,0,0
7846,467,1,51,10,114514.71,2,True,False,177784.68,True,0,1,0
7847,747,0,34,10,0.0,1,True,True,50759.8,False,1,0,0
7848,650,1,32,2,84906.45,1,True,False,163216.48,False,1,0,0
7849,731,0,39,2,126816.18,1,True,True,74850.93,False,0,0,1
7850,638,0,26,1,105249.76,2,True,True,23491.09,False,0,1,0
7851,569,1,41,2,0.0,2,True,False,134272.57,False,0,0,1
7852,459,1,50,5,109387.9,1,True,False,155721.15,False,0,1,0
7853,632,1,23,3,122478.51,1,True,False,147230.77,True,0,1,0
7854,683,0,73,8,137732.23,2,True,True,133210.44,False,1,0,0
7855,850,0,46,2,157866.77,1,True,True,18986.12,False,1,0,0
7856,512,0,41,6,0.0,1,True,True,100507.81,False,1,0,0
7857,616,0,31,3,136789.14,1,True,False,59346.4,True,1,0,0
7858,664,1,36,1,0.0,1,True,True,95372.64,False,1,0,0
7859,694,1,30,10,144684.03,1,True,True,31805.49,False,1,0,0
7860,655,1,24,9,107065.31,1,True,True,51959.82,False,1,0,0
7861,607,0,33,8,91301.72,1,False,True,130824.57,False,1,0,0
7862,684,1,39,4,207034.96,2,False,False,157694.76,True,0,0,1
7863,763,1,37,8,0.0,2,True,True,933.38,False,0,0,1
7864,671,1,50,8,0.0,1,False,True,2560.11,False,0,0,1
7865,592,1,38,3,0.0,1,True,True,12905.89,True,0,0,1
7866,666,0,36,6,0.0,2,True,False,176692.87,False,0,0,1
7867,667,1,34,5,0.0,2,True,True,102908.63,False,1,0,0
7868,850,1,36,6,0.0,2,False,True,41291.05,False,0,0,1
7869,622,1,42,9,0.0,2,True,False,119127.06,False,0,0,1
7870,577,0,30,8,92472.1,2,False,True,126434.61,False,1,0,0
7871,555,1,21,1,0.0,2,False,False,103901.35,False,0,0,1
7872,547,1,62,10,127738.75,2,True,True,85153.0,False,1,0,0
7873,613,0,50,5,101242.98,2,True,False,12493.61,False,0,1,0
7874,672,0,43,4,92599.55,2,True,True,167336.78,False,1,0,0
7875,624,0,36,10,0.0,2,False,True,186180.42,False,0,0,1
7876,698,0,50,1,97240.2875,4,True,False,88566.9,True,0,0,1
7877,606,1,37,6,82373.94,1,False,False,172526.9,True,1,0,0
7878,720,1,31,4,141356.47,1,False,False,137985.69,False,0,0,1
7879,835,1,23,9,0.0,1,True,False,19793.73,True,1,0,0
7880,771,0,47,3,72664.0,2,True,True,107874.39,False,0,0,1
7881,811,0,47,3,123365.34,2,False,False,171995.34,False,1,0,0
7882,734,1,37,5,121898.58,1,True,False,61829.89,False,0,1,0
7883,548,1,33,6,0.0,1,True,True,31728.35,False,0,0,1
7884,652,0,31,3,103696.97,3,False,False,155221.05,True,1,0,0
7885,707,1,33,2,0.0,2,False,False,130866.95,False,1,0,0
7886,605,0,56,1,74129.18,2,True,True,62199.78,True,1,0,0
7887,623,0,34,9,0.0,1,True,False,24255.21,False,1,0,0
7888,686,1,29,3,185379.02,1,True,False,64679.07,False,0,1,0
7889,525,0,47,1,118087.68,1,True,False,88120.78,True,0,1,0
7890,657,1,41,8,109402.13,1,True,True,66463.62,False,0,0,1
7891,730,0,33,7,130367.87,1,True,False,15142.1,True,0,1,0
7892,816,0,34,2,108410.87,2,True,False,102908.91,False,0,1,0
7893,484,0,50,2,90408.16,2,False,False,48170.57,False,1,0,0
7894,728,0,34,6,90425.15,2,True,True,11597.69,False,1,0,0
7895,730,0,39,6,140094.59,1,True,False,172450.04,True,0,0,1
7896,477,1,31,9,0.0,2,False,True,184061.17,False,0,0,1
7897,663,0,46,6,95439.4,1,True,True,21038.58,True,0,1,0
7898,549,1,34,6,204017.4,2,True,False,109538.35,False,0,1,0
7899,714,1,29,9,0.0,2,True,False,129192.55,False,0,0,1
7900,430,1,49,3,137115.16,1,True,False,146516.86,True,0,1,0
7901,504,1,43,5,134740.19,1,True,False,181430.91,False,0,1,0
7902,530,0,29,5,0.0,2,False,False,121451.21,False,1,0,0
7903,619,1,29,4,98955.87,1,False,True,131712.51,False,0,1,0
7904,617,1,44,9,49157.09,2,True,False,53294.17,False,0,1,0
7905,791,1,31,1,130240.33,1,False,False,96546.55,False,0,1,0
7906,609,1,48,1,108019.27,3,True,True,184524.65,True,1,0,0
7907,780,1,51,4,126725.25,1,True,False,195259.31,True,0,1,0
7908,777,0,34,5,96693.66,1,True,True,172618.52,False,0,1,0
7909,817,0,27,7,129810.6,1,True,True,59259.44,False,0,1,0
7910,850,1,58,8,156652.13,1,False,False,25899.21,True,1,0,0
7911,732,0,36,9,0.0,1,False,False,3749.0,True,1,0,0
7912,693,1,40,4,130661.96,1,True,True,101918.96,False,1,0,0
7913,576,0,50,8,0.0,2,True,True,57802.62,False,1,0,0
7914,643,1,37,6,0.0,2,False,False,142454.77,False,1,0,0
7915,757,1,47,3,130747.1,1,True,False,143829.54,False,1,0,0
7916,569,1,30,6,106629.49,1,False,True,44114.88,False,0,1,0
7917,772,1,37,3,97240.2875,1,True,True,186948.35,False,0,0,1
7918,576,1,29,7,130575.26,1,False,True,173629.78,False,0,1,0
7919,608,1,28,4,96679.71,1,True,True,49133.45,False,0,1,0
7920,794,1,33,0,0.0,2,False,False,178122.71,False,1,0,0
7921,593,1,50,6,171740.69,1,False,False,20893.61,False,1,0,0
7922,597,1,37,1,0.0,2,True,False,41303.29,False,0,0,1
7923,541,0,39,9,100116.67,1,True,True,199808.1,True,0,1,0
7924,692,1,24,2,120596.93,1,False,True,180490.53,False,0,1,0
7925,697,0,48,1,0.0,2,True,True,87400.53,False,1,0,0
7926,768,1,29,2,95984.69,2,True,True,73686.75,False,1,0,0
7927,802,1,38,1,142557.11,1,True,True,172497.73,False,1,0,0
7928,584,1,47,5,0.0,2,True,False,89286.29,False,1,0,0
7929,614,1,66,2,0.0,2,False,True,180082.7,False,0,0,1
7930,850,0,36,6,143644.16,1,True,False,22102.25,True,0,1,0
7931,626,0,52,0,0.0,2,True,False,32159.46,True,1,0,0
7932,770,0,68,2,183555.24,1,False,False,159557.28,True,1,0,0
7933,633,1,38,2,91902.56,2,True,True,107673.35,False,1,0,0
7934,663,1,40,6,156218.19,1,False,True,33607.72,False,1,0,0
7935,581,0,43,5,93259.57,3,True,False,141035.65,True,1,0,0
7936,561,0,45,2,168085.38,2,False,True,115719.08,False,0,1,0
7937,479,1,51,1,107714.74,3,True,False,86128.21,True,0,1,0
7938,769,0,31,6,117852.26,2,True,False,147668.64,False,1,0,0
7939,659,1,60,2,0.0,1,True,False,177480.45,True,0,0,1
7940,590,1,51,10,84474.62,2,True,True,190937.09,False,0,0,1
7941,560,1,50,3,0.0,2,True,False,84531.79,False,1,0,0
7942,437,1,35,6,126803.34,2,True,True,161133.4,False,0,1,0
7943,661,0,34,0,0.0,2,True,False,185555.63,False,1,0,0
7944,677,0,36,10,68806.84,1,True,False,33075.24,False,0,1,0
7945,560,0,31,3,115141.18,1,True,False,39806.75,False,1,0,0
7946,578,0,35,2,0.0,2,False,True,26389.92,False,1,0,0
7947,421,1,34,6,90723.36,1,True,True,12162.76,False,0,0,1
7948,492,0,49,2,151249.45,2,True,True,167237.94,False,0,1,0
7949,545,0,32,6,0.0,2,True,True,52067.37,False,1,0,0
7950,640,0,43,9,94752.49,1,True,False,184006.36,True,0,1,0
7951,624,0,34,6,0.0,1,True,False,582.59,True,0,0,1
7952,577,1,28,7,0.0,1,True,False,143274.41,False,0,0,1
7953,704,1,31,5,132084.66,3,True,True,54474.48,True,1,0,0
7954,523,1,45,5,0.0,2,True,True,121428.2,False,1,0,0
7955,793,1,35,2,0.0,2,True,True,79704.12,False,1,0,0
7956,564,0,53,2,45472.28,1,True,True,41055.71,True,1,0,0
7957,711,1,33,1,0.0,1,False,False,41590.4,False,1,0,0
7958,791,0,33,10,130229.71,2,False,False,54019.93,True,0,1,0
7959,629,0,38,9,123948.85,1,True,False,76053.07,False,0,1,0
7960,729,1,39,6,127415.85,1,True,True,184977.2,True,0,1,0
7961,651,1,35,8,110067.71,1,True,False,127678.95,True,0,1,0
7962,695,1,39,4,65521.2,1,True,True,1243.97,False,0,0,1
7963,847,1,31,5,0.0,2,True,True,76326.67,False,0,0,1
7964,704,1,47,5,0.0,2,True,True,145338.61,False,1,0,0
7965,613,1,33,3,155736.42,2,True,True,57751.21,False,0,1,0
7966,692,0,29,4,0.0,2,False,False,138880.24,False,0,0,1
7967,720,0,34,3,118307.57,2,True,True,136120.29,False,1,0,0
7968,577,1,41,6,0.0,1,True,True,167621.18,False,1,0,0
7969,710,0,24,7,103099.17,2,True,False,173276.62,False,0,1,0
7970,716,1,38,1,0.0,2,True,True,99661.46,False,1,0,0
7971,410,1,33,6,125789.69,1,False,False,66333.56,True,1,0,0
7972,584,0,36,4,109646.83,1,True,True,70240.79,False,0,1,0
7973,792,1,30,1,127187.86,1,True,True,113553.42,False,1,0,0
7974,605,0,36,6,0.0,1,False,True,690.84,False,1,0,0
7975,486,1,24,1,0.0,1,True,False,98802.76,False,0,0,1
7976,615,1,41,4,130385.82,1,False,True,130661.95,False,1,0,0
7977,676,1,23,1,107787.47,1,False,True,116378.82,False,1,0,0
7978,571,1,34,1,99325.04,2,False,True,186052.15,False,1,0,0
7979,850,0,37,9,0.0,1,False,False,100101.06,False,1,0,0
7980,717,1,48,7,123764.95,1,True,True,169952.82,False,1,0,0
7981,642,0,39,8,128264.03,1,True,False,61792.76,True,0,1,0
7982,780,1,37,7,86006.21,1,True,True,37973.13,False,0,0,1
7983,492,0,38,8,57068.43,2,True,False,188974.81,False,0,1,0
7984,760,1,29,5,103607.24,2,False,True,86334.64,False,0,1,0
7985,500,1,40,1,99004.24,1,True,True,152845.99,False,0,0,1
7986,654,0,36,2,0.0,2,True,True,146652.11,False,0,0,1
7987,606,0,25,3,147386.72,3,True,False,45482.04,True,0,0,1
7988,367,1,42,6,93608.28,1,True,False,168816.73,True,0,0,1
7989,799,1,38,2,0.0,2,True,True,59297.34,False,0,0,1
7990,434,1,71,9,119496.87,1,True,False,125848.88,False,0,1,0
7991,719,0,32,7,0.0,1,False,False,76264.27,False,0,0,1
7992,641,0,37,2,0.0,2,True,False,3939.87,False,1,0,0
7993,461,0,25,5,0.0,2,True,True,15306.29,False,0,0,1
7994,790,0,25,5,152885.77,1,True,False,58214.79,False,0,1,0
7995,588,1,31,4,99607.37,2,False,True,35877.03,False,1,0,0
7996,621,1,27,4,137003.68,1,True,False,21254.06,False,1,0,0
7997,768,1,48,3,122831.58,1,True,True,24533.89,True,0,1,0
7998,681,1,38,2,99811.44,2,True,False,23531.5,False,0,0,1
7999,606,1,37,8,154712.58,2,True,False,89099.18,False,0,0,1
8000,542,1,37,8,0.0,1,True,True,807.06,False,1,0,0
8001,713,0,24,7,147687.24,1,True,True,121592.5,False,0,1,0
8002,597,0,33,2,0.0,2,True,True,4700.66,False,0,0,1
8003,635,1,27,3,127009.83,1,True,False,161909.95,False,1,0,0
8004,599,1,61,1,124737.96,1,False,True,90389.61,True,0,1,0
8005,496,0,44,0,179356.28,2,True,False,2919.21,True,0,0,1
8006,759,1,31,8,0.0,2,True,True,99086.74,False,0,0,1
8007,757,1,31,1,127320.36,3,True,False,163170.32,False,0,1,0
8008,564,1,31,0,125175.58,1,True,True,72757.33,False,0,0,1
8009,561,0,22,6,186788.96,2,True,False,73286.8,False,1,0,0
8010,702,1,40,3,148556.74,1,False,True,146056.29,False,1,0,0
8011,678,0,40,8,128644.46,1,False,False,167673.37,False,0,1,0
8012,707,0,46,7,127476.73,1,True,True,146011.55,False,1,0,0
8013,610,0,27,9,159561.93,1,False,True,103381.47,False,1,0,0
8014,744,1,42,1,97240.2875,1,True,True,83022.92,False,1,0,0
8015,598,1,28,8,129991.76,2,False,True,46041.08,False,1,0,0
8016,562,1,37,5,0.0,1,False,True,182843.24,False,0,0,1
8017,621,0,59,2,0.0,2,True,True,171364.18,False,0,0,1
8018,659,0,50,3,0.0,1,True,False,183399.12,True,1,0,0
8019,722,0,40,6,89175.06,2,False,True,152883.95,False,0,1,0
8020,606,0,39,3,0.0,2,True,False,50560.45,True,1,0,0
8021,603,0,39,5,162390.52,2,True,False,54702.66,False,0,0,1
8022,506,0,59,3,190353.08,1,True,False,78365.75,False,0,1,0
8023,715,1,21,8,0.0,2,True,False,68666.63,False,1,0,0
8024,690,1,47,2,0.0,2,True,False,151375.73,False,1,0,0
8025,644,0,40,10,139180.97,1,True,True,19959.67,False,1,0,0
8026,592,0,66,5,149950.19,1,True,True,76267.59,False,1,0,0
8027,632,1,42,4,126115.6,1,True,False,100998.5,False,1,0,0
8028,577,0,59,7,111396.97,1,False,True,191070.01,False,0,1,0
8029,588,1,30,3,115007.08,1,False,False,176858.5,False,1,0,0
8030,617,1,54,6,102141.9,1,True,True,45325.26,False,1,0,0
8031,668,0,36,3,133686.52,1,True,False,190958.48,True,0,0,1
8032,810,1,32,9,120879.73,2,False,True,78896.59,False,1,0,0
8033,767,1,47,5,0.0,1,True,False,121964.46,True,0,0,1
8034,718,0,49,10,82321.88,1,False,True,11144.4,False,0,0,1
8035,589,0,27,4,0.0,2,True,False,144181.48,False,0,0,1
8036,778,1,33,5,116474.28,2,True,True,32757.55,False,0,0,1
8037,724,0,34,3,132352.69,1,True,False,80320.3,False,1,0,0
8038,477,0,39,4,182491.57,1,True,False,185830.72,False,0,1,0
8039,580,1,34,6,0.0,2,True,True,160095.31,False,1,0,0
8040,566,1,63,2,120787.18,2,True,True,52198.84,False,0,0,1
8041,711,0,29,3,130181.47,2,True,False,31811.44,False,1,0,0
8042,706,1,32,5,88348.43,2,True,True,104181.78,False,0,1,0
8043,703,1,31,6,0.0,2,True,True,67667.19,False,0,0,1
8044,679,1,39,2,146186.28,2,True,True,193974.47,False,0,1,0
8045,603,1,32,7,0.0,1,True,False,198055.94,True,1,0,0
8046,598,1,34,0,104488.17,1,False,True,43249.67,False,0,0,1
8047,836,0,32,4,109196.67,2,True,False,55218.02,False,0,1,0
8048,687,0,61,7,80538.56,1,True,False,131305.37,True,1,0,0
8049,704,1,41,4,109026.8,2,True,True,43117.1,False,0,1,0
8050,605,1,37,2,61319.63,1,False,True,186655.11,False,0,1,0
8051,516,0,40,9,0.0,2,False,True,33266.29,False,1,0,0
8052,572,0,39,2,0.0,2,True,True,555.28,False,1,0,0
8053,557,1,42,6,177822.03,1,True,False,150944.31,True,1,0,0
8054,443,1,59,4,110939.3,1,True,False,72846.58,True,0,1,0
8055,604,1,25,7,165413.43,1,True,True,35279.74,False,0,1,0
8056,483,1,27,1,77805.66,1,True,True,2101.89,False,1,0,0
8057,702,1,50,3,0.0,1,False,False,94949.84,False,1,0,0
8058,670,0,57,3,175575.95,1,True,False,99061.75,True,0,0,1
8059,804,0,38,3,124197.22,1,True,False,74692.06,False,0,0,1
8060,850,0,30,3,0.0,2,True,False,116692.8,False,1,0,0
8061,554,0,39,10,160132.75,1,True,False,32824.15,False,1,0,0
8062,588,0,37,7,70258.88,2,True,False,139607.61,False,0,1,0
8063,758,1,32,4,162657.64,2,True,True,115525.13,False,0,1,0
8064,787,1,43,0,132217.45,1,True,False,20955.03,True,0,1,0
8065,582,1,25,9,148042.97,2,True,False,52341.15,False,0,0,1
8066,633,0,33,4,92855.02,1,True,True,159813.18,False,0,0,1
8067,766,1,47,9,129289.98,1,True,False,169935.46,True,0,1,0
8068,564,1,37,9,100252.18,1,True,True,146033.52,False,0,0,1
8069,602,1,37,3,107592.89,2,False,True,153122.73,False,0,0,1
8070,649,1,39,3,113096.41,1,True,True,60335.24,False,1,0,0
8071,679,0,40,7,0.0,2,True,True,163757.29,False,0,0,1
8072,639,1,34,7,149940.04,1,False,False,156648.81,False,0,0,1
8073,790,1,50,8,121438.58,1,True,True,176471.78,True,0,1,0
8074,565,1,32,9,0.0,2,True,False,5388.3,False,1,0,0
8075,478,0,50,2,0.0,1,False,True,93332.64,True,1,0,0
8076,825,1,29,3,97240.2875,2,False,True,71192.82,False,1,0,0
8077,528,0,32,0,68138.37,1,True,True,170309.19,False,0,0,1
8078,577,1,35,5,110080.3,1,True,True,109794.31,False,0,0,1
8079,663,1,24,7,0.0,2,True,True,166310.82,False,1,0,0
8080,505,0,25,5,114268.85,2,True,True,126728.27,False,0,1,0
8081,633,1,29,6,117412.35,1,False,False,30338.94,False,0,1,0
8082,586,0,38,6,0.0,2,True,True,37935.83,False,1,0,0
8083,850,0,35,9,0.0,2,False,False,25329.48,False,1,0,0
8084,629,0,37,1,35549.81,2,False,False,49676.33,False,0,1,0
8085,744,1,56,9,0.0,2,True,True,169498.61,False,1,0,0
8086,750,1,36,7,136492.92,3,True,True,26500.29,True,1,0,0
8087,637,1,28,3,123675.69,1,True,True,166458.41,False,0,1,0
8088,575,0,40,1,139532.34,1,True,False,181294.39,False,1,0,0
8089,671,1,58,1,178713.98,1,True,True,21768.21,False,0,0,1
8090,571,1,40,5,0.0,2,False,False,72849.29,False,1,0,0
8091,590,1,41,1,89086.31,1,True,False,24499.97,False,1,0,0
8092,619,1,38,3,96143.47,1,False,False,98994.92,False,0,0,1
8093,640,0,30,5,32197.64,1,False,True,141446.01,False,0,1,0
8094,670,1,38,7,0.0,2,True,True,77864.41,False,1,0,0
8095,737,0,33,4,0.0,2,True,False,115115.32,False,1,0,0
8096,555,1,32,10,0.0,2,False,True,168605.96,False,0,0,1
8097,742,1,33,6,0.0,2,False,False,38550.4,False,1,0,0
8098,618,0,40,0,140306.38,1,True,False,160618.61,True,0,1,0
8099,560,1,35,1,0.0,2,True,False,3701.63,False,1,0,0
8100,654,1,38,8,97240.2875,2,True,False,88659.44,False,1,0,0
8101,787,0,42,2,74483.97,2,False,True,44273.91,False,0,1,0
8102,611,0,53,7,0.0,2,False,True,156495.39,True,1,0,0
8103,559,1,34,0,0.0,1,True,False,182988.94,False,0,0,1
8104,481,0,37,8,152303.66,2,True,True,175082.2,False,1,0,0
8105,753,1,32,5,159904.79,1,True,False,148811.14,False,0,1,0
8106,675,1,32,1,0.0,3,True,False,85901.09,False,1,0,0
8107,748,0,31,1,99557.94,1,True,False,199255.32,False,0,1,0
8108,610,0,46,5,116886.59,1,False,False,107973.44,False,0,0,1
8109,580,1,32,9,142188.2,2,False,True,128028.6,False,0,0,1
8110,709,0,36,8,0.0,2,True,True,69676.55,False,1,0,0
8111,605,0,34,2,0.0,1,False,False,35982.42,False,1,0,0
8112,706,1,53,7,0.0,2,False,True,117939.17,False,0,0,1
8113,567,1,40,8,28649.64,1,True,True,95140.62,False,0,0,1
8114,747,0,21,4,81025.6,2,True,False,167682.57,False,1,0,0
